CODIGO_UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,CODIGO_CIUDAD,SERVICIO,AEREO PROPUESTO,TERRESTRE PROPUESTO,OBSERVACION,tiempo_24,tiempo_72,tiempo_72_mas
81204,CUSCO,QUISPICANCHI,CCARHUAYO,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
81205,CUSCO,QUISPICANCHI,CCATCA,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80102,CUSCO,CUSCO,CCORCA,PECUZ,DIST. NACIONAL,2,3,ALEJADO,,x,
81103,CUSCO,PAUCARTAMBO,CHALLABAMBA,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80703,CUSCO,CHUMBIVILCAS,CHAMACA,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
80602,CUSCO,CANCHIS,CHECACUPE,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80502,CUSCO,CANAS,CHECCA,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80304,CUSCO,ANTA,CHINCHAYPUJIO,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
81302,CUSCO,URUBAMBA,CHINCHERO,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
81004,CUSCO,PARURO,COLCHA,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
80704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
81104,CUSCO,PAUCARTAMBO,COLQUEPATA,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80603,CUSCO,CANCHIS,COMBAPATA,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80802,CUSCO,ESPINAR,CONDOROMA,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
80803,CUSCO,ESPINAR,COPORAQUE,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
80402,CUSCO,CALCA,COYA,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80101,CUSCO,CUSCO,CUSCO,PECUZ,DIST. NACIONAL,1,2,URBANO,x,x,
81206,CUSCO,QUISPICANCHI,CUSIPATA,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80902,CUSCO,LA CONVENCION,ECHARATE,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
80801,CUSCO,ESPINAR,ESPINAR,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
81105,CUSCO,PAUCARTAMBO,HUANCARANI,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
81005,CUSCO,PARURO,HUANOQUITE,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
81207,CUSCO,QUISPICANCHI,HUARO,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80305,CUSCO,ANTA,HUAROCONDO,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
81303,CUSCO,URUBAMBA,HUAYLLABAMBA,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80903,CUSCO,LA CONVENCION,HUAYOPATA,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
81106,CUSCO,PAUCARTAMBO,KOS‹IPATA,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80503,CUSCO,CANAS,KUNTURKANKI,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80403,CUSCO,CALCA,LAMAY,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80504,CUSCO,CANAS,LANGUI,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80404,CUSCO,CALCA,LARES,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80505,CUSCO,CANAS,LAYO,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80306,CUSCO,ANTA,LIMATAMBO,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80705,CUSCO,CHUMBIVILCAS,LIVITACA,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
80706,CUSCO,CHUMBIVILCAS,LLUSCO,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
81208,CUSCO,QUISPICANCHI,LUCRE,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
81304,CUSCO,URUBAMBA,MACHUPICCHU,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80604,CUSCO,CANCHIS,MARANGANI,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80904,CUSCO,LA CONVENCION,MARANURA,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
81305,CUSCO,URUBAMBA,MARAS,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
81209,CUSCO,QUISPICANCHI,MARCAPATA,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80307,CUSCO,ANTA,MOLLEPATA,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80204,CUSCO,ACOMAYO,MOSOC LLACTA,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80905,CUSCO,LA CONVENCION,OCOBAMBA,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
81210,CUSCO,QUISPICANCHI,OCONGATE,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80804,CUSCO,ESPINAR,OCORURO,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
81006,CUSCO,PARURO,OMACHA,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
81211,CUSCO,QUISPICANCHI,OROPESA,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
81007,CUSCO,PARURO,PACCARITAMBO,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
80805,CUSCO,ESPINAR,PALLPATA,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
80506,CUSCO,CANAS,PAMPAMARCA,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
81001,CUSCO,PARURO,PARURO,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
81101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80806,CUSCO,ESPINAR,PICHIGUA,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
81008,CUSCO,PARURO,PILLPINTO,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
80405,CUSCO,CALCA,PISAC,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80605,CUSCO,CANCHIS,PITUMARCA,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80205,CUSCO,ACOMAYO,POMACANCHI,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80103,CUSCO,CUSCO,POROY,PECUZ,DIST. NACIONAL,2,3,ALEJADO,,x,
80308,CUSCO,ANTA,PUCYURA,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80507,CUSCO,CANAS,QUEHUE,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80906,CUSCO,LA CONVENCION,QUELLOUNO,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
80707,CUSCO,CHUMBIVILCAS,QUI‹OTA,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
81212,CUSCO,QUISPICANCHI,QUIQUIJANA,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80206,CUSCO,ACOMAYO,RONDOCAN,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80104,CUSCO,CUSCO,SAN JERONIMO,PECUZ,DIST. NACIONAL,2,3,URBANO,,x,
80606,CUSCO,CANCHIS,SAN PABLO,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80607,CUSCO,CANCHIS,SAN PEDRO ,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80406,CUSCO,CALCA,SAN SALVADOR,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80105,CUSCO,CUSCO,SAN SEBASTIAN,PECUZ,DIST. NACIONAL,2,3,URBANO,,x,
80207,CUSCO,ACOMAYO,SANGARARA,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
80901,CUSCO,LA CONVENCION,SANTA ANA,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
80908,CUSCO,LA CONVENCION,SANTA TERESA,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
80106,CUSCO,CUSCO,SANTIAGO,PECUZ,DIST. NACIONAL,2,3,URBANO,,x,
80701,CUSCO,CHUMBIVILCAS,SANTO TOMAS ,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
80107,CUSCO,CUSCO,SAYLLA,PECUZ,DIST. NACIONAL,2,3,ALEJADO,,x,
80601,CUSCO,CANCHIS,SICUANI,PECUZ,DIST. NACIONAL,3,4,ALEJADO,,x,
80807,CUSCO,ESPINAR,SUYCKUTAMBO,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
80407,CUSCO,CALCA,TARAY,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80608,CUSCO,CANCHIS,TINTA,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80508,CUSCO,CANAS,TUPAC AMARU,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
81201,CUSCO,QUISPICANCHI,URCOS,PECUZ,DIST. NACIONAL,5,6,ALEJADO,,,x
81301,CUSCO,URUBAMBA,URUBAMBA,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80708,CUSCO,CHUMBIVILCAS,VELILLE,PECUZ,DIST. NACIONAL,6,7,ALEJADO,,,x
80909,CUSCO,LA CONVENCION,VILCABAMBA,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
80108,CUSCO,CUSCO,WANCHAQ,PECUZ,DIST. NACIONAL,2,3,URBANO,,x,
80501,CUSCO,CANAS,YANAOCA,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80408,CUSCO,CALCA,YANATILE,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
81009,CUSCO,PARURO,YAURISQUE,PECUZ,DIST. NACIONAL,5,7,ALEJADO,,,x
81307,CUSCO,URUBAMBA,YUCAY,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
80309,CUSCO,ANTA,ZURITE,PECUZ,DIST. NACIONAL,4,5,ALEJADO,,,x
90201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90103,HUANCAVELICA,HUANCAVELICA,ACORIA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90703,HUANCAVELICA,TAYACAJA,ACRAQUIA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90704,HUANCAVELICA,TAYACAJA,AHUAYCHA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90302,HUANCAVELICA,ANGARAES,ANCHONGA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90502,HUANCAVELICA,CHURCAMPA,ANCO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90203,HUANCAVELICA,ACOBAMBA,ANTA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90402,HUANCAVELICA,CASTROVIRREYNA,ARMA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90118,HUANCAVELICA,HUANCAVELICA,ASCENSION,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90602,HUANCAVELICA,HUAYTARA,AYAVI,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90204,HUANCAVELICA,ACOBAMBA,CAJA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90303,HUANCAVELICA,ANGARAES,CALLANMARCA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90304,HUANCAVELICA,ANGARAES,CCOCHACCASA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90305,HUANCAVELICA,ANGARAES,CHINCHO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90405,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90406,HUANCAVELICA,CASTROVIRREYNA,COCAS,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90104,HUANCAVELICA,HUANCAVELICA,CONAYCA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90306,HUANCAVELICA,ANGARAES,CONGALLA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90603,HUANCAVELICA,HUAYTARA,CORDOVA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90511,HUANCAVELICA,CHURCAMPA,COSME,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90105,HUANCAVELICA,HUANCAVELICA,CUENCA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90504,HUANCAVELICA,CHURCAMPA,EL CARMEN,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90106,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90407,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90408,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,PEHNV,DIST. NACIONAL,-,2,URBANO,,x,
90119,HUANCAVELICA,HUANCAVELICA,HUANDO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90604,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA ,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90107,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90308,HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90601,HUANCAVELICA,HUAYTARA,HUAYTARA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90108,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90309,HUANCAVELICA,ANGARAES,JULCAMARCA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90505,HUANCAVELICA,CHURCAMPA,LA MERCED,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90605,HUANCAVELICA,HUAYTARA,LARAMARCA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90109,HUANCAVELICA,HUANCAVELICA,LARIA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90301,HUANCAVELICA,ANGARAES,LIRCAY,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90506,HUANCAVELICA,CHURCAMPA,LOCROJA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90110,HUANCAVELICA,HUANCAVELICA,MANTA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90205,HUANCAVELICA,ACOBAMBA,MARCAS,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90111,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90112,HUANCAVELICA,HUANCAVELICA,MOYA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90710,HUANCAVELICA,TAYACAJA,‹AHUIMPUQUIO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90606,HUANCAVELICA,HUAYTARA,OCOYO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90114,HUANCAVELICA,HUANCAVELICA,PALCA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90701,HUANCAVELICA,TAYACAJA,PAMPAS,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90206,HUANCAVELICA,ACOBAMBA,PAUCARA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90711,HUANCAVELICA,TAYACAJA,PAZOS,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90115,HUANCAVELICA,HUANCAVELICA,PILCHACA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90607,HUANCAVELICA,HUAYTARA,PILPICHACA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90207,HUANCAVELICA,ACOBAMBA,POMACOCHA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90608,HUANCAVELICA,HUAYTARA,QUERCO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90713,HUANCAVELICA,TAYACAJA,QUISHUAR,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90609,HUANCAVELICA,HUAYTARA,QUITO-ARMA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90208,HUANCAVELICA,ACOBAMBA,ROSARIO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90714,HUANCAVELICA,TAYACAJA,SALCABAMBA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90715,HUANCAVELICA,TAYACAJA,SALCAHUASI,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90610,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90611,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO ,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90612,HUANCAVELICA,HUAYTARA,SAN ISIDRO ,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90410,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90508,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90509,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS ,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA ,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS ,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90614,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS ,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90311,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA ,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90312,HUANCAVELICA,ANGARAES,SECCLLA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90616,HUANCAVELICA,HUAYTARA,TAMBO  ,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90412,HUANCAVELICA,CASTROVIRREYNA,TANTARA ,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90116,HUANCAVELICA,HUANCAVELICA,VILCA,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
90117,HUANCAVELICA,HUANCAVELICA,YAULI,PEHNV,DIST. NACIONAL,-,5,ALEJADO,,,x
100102,HUANUCO,HUANUCO,AMARILIS,PEHUU,DIST. NACIONAL,-,2,URBANO,,x,
100201,HUANUCO,AMBO,AMBO,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
101104,HUANUCO,YAROWILCA,APARICIO POMARES,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100502,HUANUCO,HUAMALIES,ARANCAY,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
101002,HUANUCO,LAURICOCHA,BA‹OS ,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
101102,HUANUCO,YAROWILCA,CAHUAC,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100202,HUANUCO,AMBO,CAYNA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
101103,HUANUCO,YAROWILCA,CHACABAMBA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100802,HUANUCO,PACHITEA,CHAGLLA,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
101101,HUANUCO,YAROWILCA,CHAVINILLO,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100103,HUANUCO,HUANUCO,CHINCHAO,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100702,HUANUCO,MARA‹ON,CHOLON ,PEHUU,DIST. NACIONAL,-,6,ALEJADO,,,x
101108,HUANUCO,YAROWILCA,CHORAS,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100307,HUANUCO,DOS DE MAYO,CHUQUIS,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100104,HUANUCO,HUANUCO,CHURUBAMBA,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,PETGI,DIST. NACIONAL,-,4,ALEJADO,,,x
100203,HUANUCO,AMBO,COLPAS,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100204,HUANUCO,AMBO,CONCHAMARCA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,PETGI,DIST. NACIONAL,-,2,ALEJADO,,x,
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,PETGI,DIST. NACIONAL,-,2,ALEJADO,,x,
100903,HUANUCO,PUERTO INCA,HONORIA,PETGI,DIST. NACIONAL,-,4,ALEJADO,,,x
100205,HUANUCO,AMBO,HUACAR,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100701,HUANUCO,MARA‹ON,HUACRACHUCO,PEHUU,DIST. NACIONAL,-,6,ALEJADO,,,x
100101,HUANUCO,HUANUCO,HUANUCO,PEHUU,DIST. NACIONAL,-,1,URBANO,x,,
101105,HUANUCO,YAROWILCA,JACAS CHICO,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100504,HUANUCO,HUAMALIES,JACAS GRANDE,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
101001,HUANUCO,LAURICOCHA,JESUS,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100505,HUANUCO,HUAMALIES,JIRCAN,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
101003,HUANUCO,LAURICOCHA,JIVIA,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO ,PETGI,DIST. NACIONAL,-,2,ALEJADO,,x,
100301,HUANUCO,DOS DE MAYO,LA UNION ,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100501,HUANUCO,HUAMALIES,LLATA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100605,HUANUCO,LEONCIO PRADO,LUYANDO ,PETGI,DIST. NACIONAL,-,2,ALEJADO,,x,
100105,HUANUCO,HUANUCO,MARGOS,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,PETGI,DIST. NACIONAL,-,2,ALEJADO,,x,
100311,HUANUCO,DOS DE MAYO,MARIAS ,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100506,HUANUCO,HUAMALIES,MIRAFLORES ,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100803,HUANUCO,PACHITEA,MOLINO,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100507,HUANUCO,HUAMALIES,MONZON ,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
101106,HUANUCO,YAROWILCA,OBAS,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100313,HUANUCO,DOS DE MAYO,PACHAS ,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
